Gene;Gene name;Tissue;TPM
ENSG00000005893;LAMP2;urinary bladder;83.1
ENSG00000005961;ITGA2B;adipose tissue;0.5
ENSG00000005961;ITGA2B;adrenal gland;0.2
ENSG00000005961;ITGA2B;appendix;0.4
ENSG00000005961;ITGA2B;B-cells;0.1
ENSG00000005961;ITGA2B;bone marrow;11.2
ENSG00000005961;ITGA2B;breast;0.7
ENSG00000005961;ITGA2B;cerebral cortex;2.3
ENSG00000005961;ITGA2B;cervix, uterine;1.2
ENSG00000005961;ITGA2B;colon;0.2
ENSG00000005961;ITGA2B;dendritic cells;1.0
ENSG00000005961;ITGA2B;duodenum;0.0
ENSG00000005961;ITGA2B;endometrium;1.8
ENSG00000005961;ITGA2B;epididymis;29.1
ENSG00000005961;ITGA2B;esophagus;0.3
ENSG00000005961;ITGA2B;fallopian tube;2.9
ENSG00000005961;ITGA2B;gallbladder;1.1
ENSG00000005961;ITGA2B;granulocytes;54.2
ENSG00000005961;ITGA2B;heart muscle;0.2
ENSG00000005961;ITGA2B;kidney;0.3
ENSG00000005961;ITGA2B;liver;0.1
ENSG00000005961;ITGA2B;lung;1.5
ENSG00000005961;ITGA2B;lymph node;0.6
ENSG00000005961;ITGA2B;monocytes;0.4
ENSG00000005961;ITGA2B;NK-cells;0.0
ENSG00000005961;ITGA2B;ovary;2.4
ENSG00000005961;ITGA2B;pancreas;0.0
ENSG00000005961;ITGA2B;parathyroid gland;0.1
ENSG00000005961;ITGA2B;placenta;1.8
ENSG00000005961;ITGA2B;prostate;0.8
ENSG00000005961;ITGA2B;rectum;0.2
ENSG00000005961;ITGA2B;salivary gland;0.0
ENSG00000005961;ITGA2B;seminal vesicle;2.0
ENSG00000005961;ITGA2B;skeletal muscle;0.3
ENSG00000005961;ITGA2B;skin;0.1
ENSG00000005961;ITGA2B;small intestine;0.6
ENSG00000005961;ITGA2B;smooth muscle;0.4
ENSG00000005961;ITGA2B;spleen;3.1
ENSG00000005961;ITGA2B;stomach;0.1
ENSG00000005961;ITGA2B;T-cells;0.4
ENSG00000005961;ITGA2B;testis;4.4
ENSG00000005961;ITGA2B;thyroid gland;4.1
ENSG00000005961;ITGA2B;tonsil;0.2
ENSG00000005961;ITGA2B;urinary bladder;0.2
ENSG00000006007;GDE1;adipose tissue;29.9
ENSG00000006007;GDE1;adrenal gland;26.2
ENSG00000006007;GDE1;appendix;20.7
ENSG00000006007;GDE1;B-cells;5.2
ENSG00000006007;GDE1;bone marrow;16.1
ENSG00000006007;GDE1;breast;25.7
ENSG00000006007;GDE1;cerebral cortex;42.5
ENSG00000006007;GDE1;cervix, uterine;32.0
ENSG00000006007;GDE1;colon;39.5
ENSG00000006007;GDE1;dendritic cells;10.8
ENSG00000006007;GDE1;duodenum;29.1
ENSG00000006007;GDE1;endometrium;22.6
ENSG00000006007;GDE1;epididymis;32.6
ENSG00000006007;GDE1;esophagus;19.5
ENSG00000006007;GDE1;fallopian tube;26.2
ENSG00000006007;GDE1;gallbladder;27.4
ENSG00000006007;GDE1;granulocytes;36.4
ENSG00000006007;GDE1;heart muscle;26.9
ENSG00000006007;GDE1;kidney;27.7
ENSG00000006007;GDE1;liver;12.4
ENSG00000006007;GDE1;lung;42.0
ENSG00000006007;GDE1;lymph node;12.5
ENSG00000006007;GDE1;monocytes;18.4
ENSG00000006007;GDE1;NK-cells;7.0
ENSG00000006007;GDE1;ovary;13.2
ENSG00000006007;GDE1;pancreas;4.9
ENSG00000006007;GDE1;parathyroid gland;68.1
ENSG00000006007;GDE1;placenta;28.1
ENSG00000006007;GDE1;prostate;41.6
ENSG00000006007;GDE1;rectum;44.2
ENSG00000006007;GDE1;salivary gland;11.6
ENSG00000006007;GDE1;seminal vesicle;40.8
ENSG00000006007;GDE1;skeletal muscle;21.1
ENSG00000006007;GDE1;skin;27.8
ENSG00000006007;GDE1;small intestine;29.5
ENSG00000006007;GDE1;smooth muscle;37.0
ENSG00000006007;GDE1;spleen;18.2
ENSG00000006007;GDE1;stomach;23.9
ENSG00000006007;GDE1;T-cells;11.5
ENSG00000006007;GDE1;testis;25.4
ENSG00000006007;GDE1;thyroid gland;32.0
ENSG00000006007;GDE1;tonsil;13.5
ENSG00000006007;GDE1;urinary bladder;25.0
ENSG00000006015;REX1BD;adipose tissue;18.3
ENSG00000006015;REX1BD;adrenal gland;7.0
ENSG00000006015;REX1BD;appendix;7.4
ENSG00000006015;REX1BD;B-cells;80.1
ENSG00000006015;REX1BD;bone marrow;4.3
ENSG00000006015;REX1BD;breast;4.3
ENSG00000006015;REX1BD;cerebral cortex;13.0
ENSG00000006015;REX1BD;cervix, uterine;3.7
ENSG00000006015;REX1BD;colon;9.0
ENSG00000006015;REX1BD;dendritic cells;121.8
ENSG00000006015;REX1BD;duodenum;5.9
ENSG00000006015;REX1BD;endometrium;4.5
ENSG00000006015;REX1BD;epididymis;0.5
ENSG00000006015;REX1BD;esophagus;0.8
ENSG00000006015;REX1BD;fallopian tube;4.0
ENSG00000006015;REX1BD;gallbladder;2.7
ENSG00000006015;REX1BD;granulocytes;116.4
ENSG00000006015;REX1BD;heart muscle;2.2
ENSG00000006015;REX1BD;kidney;8.9
ENSG00000006015;REX1BD;liver;6.7
ENSG00000006015;REX1BD;lung;7.5
ENSG00000006015;REX1BD;lymph node;3.1
ENSG00000006015;REX1BD;monocytes;120.6
ENSG00000006015;REX1BD;NK-cells;99.0
ENSG00000006015;REX1BD;ovary;6.0
ENSG00000006015;REX1BD;pancreas;1.4
ENSG00000006015;REX1BD;parathyroid gland;1.8
ENSG00000006015;REX1BD;placenta;4.7
ENSG00000006015;REX1BD;prostate;11.5
ENSG00000006015;REX1BD;rectum;1.1
ENSG00000006015;REX1BD;salivary gland;5.0
ENSG00000006015;REX1BD;seminal vesicle;8.5
ENSG00000006015;REX1BD;skeletal muscle;22.2
ENSG00000006015;REX1BD;skin;4.6
ENSG00000006015;REX1BD;small intestine;9.8
ENSG00000006015;REX1BD;smooth muscle;3.1
ENSG00000006015;REX1BD;spleen;19.4
ENSG00000006015;REX1BD;stomach;11.8
ENSG00000006015;REX1BD;T-cells;152.7
ENSG00000006015;REX1BD;testis;2.5
ENSG00000006015;REX1BD;thyroid gland;1.9
ENSG00000006015;REX1BD;tonsil;1.7
ENSG00000006015;REX1BD;urinary bladder;0.9
ENSG00000006062;MAP3K14;adipose tissue;5.0
ENSG00000006062;MAP3K14;adrenal gland;7.4
ENSG00000006062;MAP3K14;appendix;17.9
ENSG00000006062;MAP3K14;B-cells;4.9
ENSG00000006062;MAP3K14;bone marrow;4.2
ENSG00000006062;MAP3K14;breast;5.2
ENSG00000006062;MAP3K14;cerebral cortex;5.6
ENSG00000006062;MAP3K14;cervix, uterine;6.6
ENSG00000006062;MAP3K14;colon;6.0
ENSG00000006062;MAP3K14;dendritic cells;3.1
ENSG00000006062;MAP3K14;duodenum;9.6
ENSG00000006062;MAP3K14;endometrium;10.1
ENSG00000006062;MAP3K14;epididymis;3.0
ENSG00000006062;MAP3K14;esophagus;9.1
ENSG00000006062;MAP3K14;fallopian tube;10.9
ENSG00000006062;MAP3K14;gallbladder;10.7
ENSG00000006062;MAP3K14;granulocytes;3.5
ENSG00000006062;MAP3K14;heart muscle;4.8
ENSG00000006062;MAP3K14;kidney;3.3
ENSG00000006062;MAP3K14;liver;4.2
ENSG00000006062;MAP3K14;lung;11.8
ENSG00000006062;MAP3K14;lymph node;22.7
ENSG00000006062;MAP3K14;monocytes;2.1
ENSG00000006062;MAP3K14;NK-cells;4.5
ENSG00000006062;MAP3K14;ovary;6.9
ENSG00000006062;MAP3K14;pancreas;1.9
ENSG00000006062;MAP3K14;parathyroid gland;9.1
ENSG00000006062;MAP3K14;placenta;4.6
ENSG00000006062;MAP3K14;prostate;8.8
ENSG00000006062;MAP3K14;rectum;6.4
ENSG00000006062;MAP3K14;salivary gland;3.9
ENSG00000006062;MAP3K14;seminal vesicle;7.3
ENSG00000006062;MAP3K14;skeletal muscle;3.3
ENSG00000006062;MAP3K14;skin;11.6
ENSG00000006062;MAP3K14;small intestine;11.7
ENSG00000006062;MAP3K14;smooth muscle;8.9
ENSG00000006062;MAP3K14;spleen;18.8
ENSG00000006062;MAP3K14;stomach;6.4
ENSG00000006062;MAP3K14;T-cells;3.3
ENSG00000006062;MAP3K14;testis;14.3
ENSG00000006062;MAP3K14;thyroid gland;4.3
ENSG00000006062;MAP3K14;tonsil;15.5
ENSG00000006062;MAP3K14;urinary bladder;9.4
ENSG00000006125;AP2B1;adipose tissue;54.0
ENSG00000006125;AP2B1;adrenal gland;52.5
ENSG00000006125;AP2B1;appendix;53.3
ENSG00000006125;AP2B1;B-cells;8.6
ENSG00000006125;AP2B1;bone marrow;31.2
ENSG00000006125;AP2B1;breast;76.9
ENSG00000006125;AP2B1;cerebral cortex;204.4
ENSG00000006125;AP2B1;cervix, uterine;89.6
ENSG00000006125;AP2B1;colon;69.1
ENSG00000006125;AP2B1;dendritic cells;10.1
ENSG00000006125;AP2B1;duodenum;35.1
ENSG00000006125;AP2B1;endometrium;74.1
ENSG00000006125;AP2B1;epididymis;87.0
ENSG00000006125;AP2B1;esophagus;30.2
ENSG00000006125;AP2B1;fallopian tube;82.1
ENSG00000006125;AP2B1;gallbladder;72.1
ENSG00000006125;AP2B1;granulocytes;13.9
ENSG00000006125;AP2B1;heart muscle;47.0
ENSG00000006125;AP2B1;kidney;78.8
ENSG00000006125;AP2B1;liver;18.9
ENSG00000006125;AP2B1;lung;81.7
ENSG00000006125;AP2B1;lymph node;46.7
ENSG00000006125;AP2B1;monocytes;13.5
ENSG00000006125;AP2B1;NK-cells;10.8
ENSG00000006125;AP2B1;ovary;76.4
ENSG00000006125;AP2B1;pancreas;7.0
ENSG00000006125;AP2B1;parathyroid gland;266.0
ENSG00000006125;AP2B1;placenta;102.0
ENSG00000006125;AP2B1;prostate;71.0
ENSG00000006125;AP2B1;rectum;96.3
ENSG00000006125;AP2B1;salivary gland;12.9
ENSG00000006125;AP2B1;seminal vesicle;75.2
ENSG00000006125;AP2B1;skeletal muscle;18.8
ENSG00000006125;AP2B1;skin;28.8
ENSG00000006125;AP2B1;small intestine;38.8
ENSG00000006125;AP2B1;smooth muscle;86.1
ENSG00000006125;AP2B1;spleen;61.6
ENSG00000006125;AP2B1;stomach;44.2
ENSG00000006125;AP2B1;T-cells;17.6
ENSG00000006125;AP2B1;testis;172.3
ENSG00000006125;AP2B1;thyroid gland;118.9
ENSG00000006125;AP2B1;tonsil;43.9
ENSG00000006125;AP2B1;urinary bladder;49.8
ENSG00000006210;CX3CL1;adipose tissue;35.5
ENSG00000006210;CX3CL1;adrenal gland;5.3
ENSG00000006210;CX3CL1;appendix;7.4
ENSG00000006210;CX3CL1;B-cells;0.1
ENSG00000006210;CX3CL1;bone marrow;0.0
ENSG00000006210;CX3CL1;breast;58.2
ENSG00000006210;CX3CL1;cerebral cortex;100.0
ENSG00000006210;CX3CL1;cervix, uterine;23.7
ENSG00000006210;CX3CL1;colon;7.5
ENSG00000006210;CX3CL1;dendritic cells;0.1
ENSG00000006210;CX3CL1;duodenum;5.1
ENSG00000006210;CX3CL1;endometrium;19.0
ENSG00000006210;CX3CL1;epididymis;10.4
ENSG00000006210;CX3CL1;esophagus;15.6
ENSG00000006210;CX3CL1;fallopian tube;24.7
ENSG00000006210;CX3CL1;gallbladder;31.8
ENSG00000006210;CX3CL1;granulocytes;0.2
ENSG00000006210;CX3CL1;heart muscle;11.0
ENSG00000006210;CX3CL1;kidney;20.6
ENSG00000006210;CX3CL1;liver;7.8
ENSG00000006210;CX3CL1;lung;69.3
ENSG00000006210;CX3CL1;lymph node;9.7
ENSG00000006210;CX3CL1;monocytes;0.0
ENSG00000006210;CX3CL1;NK-cells;0.1
ENSG00000006210;CX3CL1;ovary;5.6
ENSG00000006210;CX3CL1;pancreas;2.7
ENSG00000006210;CX3CL1;parathyroid gland;6.8
ENSG00000006210;CX3CL1;placenta;5.6
ENSG00000006210;CX3CL1;prostate;47.9
ENSG00000006210;CX3CL1;rectum;5.9
ENSG00000006210;CX3CL1;salivary gland;25.3
ENSG00000006210;CX3CL1;seminal vesicle;62.7
ENSG00000006210;CX3CL1;skeletal muscle;2.3
ENSG00000006210;CX3CL1;skin;8.7
ENSG00000006210;CX3CL1;small intestine;7.1
ENSG00000006210;CX3CL1;smooth muscle;15.7
ENSG00000006210;CX3CL1;spleen;1.7
ENSG00000006210;CX3CL1;stomach;6.0
ENSG00000006210;CX3CL1;T-cells;0.0
ENSG00000006210;CX3CL1;testis;6.6
ENSG00000006210;CX3CL1;thyroid gland;26.6
ENSG00000006210;CX3CL1;tonsil;5.7
ENSG00000006210;CX3CL1;urinary bladder;18.7
ENSG00000006282;SPATA20;adipose tissue;8.0
ENSG00000006282;SPATA20;adrenal gland;22.8
ENSG00000006282;SPATA20;appendix;7.4
ENSG00000006282;SPATA20;B-cells;1.6
ENSG00000006282;SPATA20;bone marrow;1.9
ENSG00000006282;SPATA20;breast;4.3
ENSG00000006282;SPATA20;cerebral cortex;13.8
ENSG00000006282;SPATA20;cervix, uterine;11.9
ENSG00000006282;SPATA20;colon;8.8
ENSG00000006282;SPATA20;dendritic cells;6.0
ENSG00000006282;SPATA20;duodenum;7.0
ENSG00000006282;SPATA20;endometrium;13.9
ENSG00000006282;SPATA20;epididymis;9.2
ENSG00000006282;SPATA20;esophagus;8.3
ENSG00000006282;SPATA20;fallopian tube;15.5
ENSG00000006282;SPATA20;gallbladder;13.9
ENSG00000006282;SPATA20;granulocytes;0.7
ENSG00000006282;SPATA20;heart muscle;19.3
ENSG00000006282;SPATA20;kidney;8.5
ENSG00000006282;SPATA20;liver;4.2
ENSG00000006282;SPATA20;lung;7.6
ENSG00000006282;SPATA20;lymph node;5.3
ENSG00000006282;SPATA20;monocytes;3.0
ENSG00000006282;SPATA20;NK-cells;8.1
ENSG00000006282;SPATA20;ovary;18.2
ENSG00000006282;SPATA20;pancreas;3.2
ENSG00000006282;SPATA20;parathyroid gland;13.1
ENSG00000006282;SPATA20;placenta;6.6
ENSG00000006282;SPATA20;prostate;17.5
ENSG00000006282;SPATA20;rectum;3.9
ENSG00000006282;SPATA20;salivary gland;6.4
ENSG00000006282;SPATA20;seminal vesicle;11.4
ENSG00000006282;SPATA20;skeletal muscle;5.3
ENSG00000006282;SPATA20;skin;7.2
ENSG00000006282;SPATA20;small intestine;7.9
ENSG00000006282;SPATA20;smooth muscle;8.3
ENSG00000006282;SPATA20;spleen;15.4
ENSG00000006282;SPATA20;stomach;17.0
ENSG00000006282;SPATA20;T-cells;1.8
ENSG00000006282;SPATA20;testis;97.7
ENSG00000006282;SPATA20;thyroid gland;24.8
ENSG00000006282;SPATA20;tonsil;2.0
ENSG00000006282;SPATA20;urinary bladder;8.4
ENSG00000006327;TNFRSF12A;adipose tissue;31.8
ENSG00000006327;TNFRSF12A;adrenal gland;34.4
ENSG00000006327;TNFRSF12A;appendix;41.3
ENSG00000006327;TNFRSF12A;B-cells;0.2
ENSG00000006327;TNFRSF12A;bone marrow;5.0
ENSG00000006327;TNFRSF12A;breast;16.1
ENSG00000006327;TNFRSF12A;cerebral cortex;10.4
ENSG00000006327;TNFRSF12A;cervix, uterine;20.7
ENSG00000006327;TNFRSF12A;colon;9.2
ENSG00000006327;TNFRSF12A;dendritic cells;11.5
ENSG00000006327;TNFRSF12A;duodenum;37.6
ENSG00000006327;TNFRSF12A;endometrium;46.5
ENSG00000006327;TNFRSF12A;epididymis;1.4
ENSG00000006327;TNFRSF12A;esophagus;8.6
ENSG00000006327;TNFRSF12A;fallopian tube;6.2
ENSG00000006327;TNFRSF12A;gallbladder;92.0
ENSG00000006327;TNFRSF12A;granulocytes;103.7
ENSG00000006327;TNFRSF12A;heart muscle;46.5
ENSG00000006327;TNFRSF12A;kidney;22.4
ENSG00000006327;TNFRSF12A;liver;22.8
ENSG00000006327;TNFRSF12A;lung;49.9
ENSG00000006327;TNFRSF12A;lymph node;2.9
ENSG00000006327;TNFRSF12A;monocytes;9.0
ENSG00000006327;TNFRSF12A;NK-cells;7.3
ENSG00000006327;TNFRSF12A;ovary;2.2
ENSG00000006327;TNFRSF12A;pancreas;25.3
ENSG00000006327;TNFRSF12A;parathyroid gland;198.3
ENSG00000006327;TNFRSF12A;placenta;49.8
ENSG00000006327;TNFRSF12A;prostate;26.4
ENSG00000006327;TNFRSF12A;rectum;5.1
ENSG00000006327;TNFRSF12A;salivary gland;6.4
ENSG00000006327;TNFRSF12A;seminal vesicle;22.8
ENSG00000006327;TNFRSF12A;skeletal muscle;4.4
ENSG00000006327;TNFRSF12A;skin;6.2
ENSG00000006327;TNFRSF12A;small intestine;24.2
ENSG00000006327;TNFRSF12A;smooth muscle;45.6
ENSG00000006327;TNFRSF12A;spleen;7.6
ENSG00000006327;TNFRSF12A;stomach;21.8
ENSG00000006327;TNFRSF12A;T-cells;7.1
ENSG00000006327;TNFRSF12A;testis;7.7
ENSG00000006327;TNFRSF12A;thyroid gland;13.1
ENSG00000006327;TNFRSF12A;tonsil;3.0
ENSG00000006327;TNFRSF12A;urinary bladder;19.0
ENSG00000006451;RALA;adipose tissue;29.6
ENSG00000006451;RALA;adrenal gland;40.8
ENSG00000006451;RALA;appendix;27.0
ENSG00000006451;RALA;B-cells;13.2
ENSG00000006451;RALA;bone marrow;4.5
ENSG00000006451;RALA;breast;28.6
ENSG00000006451;RALA;cerebral cortex;45.5
ENSG00000006451;RALA;cervix, uterine;34.1
ENSG00000006451;RALA;colon;29.7
ENSG00000006451;RALA;dendritic cells;19.2
ENSG00000006451;RALA;duodenum;31.6
ENSG00000006451;RALA;endometrium;33.3
ENSG00000006451;RALA;epididymis;23.3
ENSG00000006451;RALA;esophagus;57.1
ENSG00000006451;RALA;fallopian tube;30.8
ENSG00000006451;RALA;gallbladder;41.1
ENSG00000006451;RALA;granulocytes;26.5
ENSG00000006451;RALA;heart muscle;10.9
ENSG00000006451;RALA;kidney;20.9
ENSG00000006451;RALA;liver;10.5
ENSG00000006451;RALA;lung;60.4
ENSG00000006451;RALA;lymph node;23.6
ENSG00000006451;RALA;monocytes;12.6
ENSG00000006451;RALA;NK-cells;24.0
ENSG00000006451;RALA;ovary;26.5
ENSG00000006451;RALA;pancreas;3.2
ENSG00000006451;RALA;parathyroid gland;25.7
ENSG00000006451;RALA;placenta;45.2
ENSG00000006451;RALA;prostate;24.1
ENSG00000006451;RALA;rectum;33.4
ENSG00000006451;RALA;salivary gland;6.9
ENSG00000006451;RALA;seminal vesicle;21.5
ENSG00000006451;RALA;skeletal muscle;8.6
ENSG00000006451;RALA;skin;30.8
ENSG00000006451;RALA;small intestine;32.9
ENSG00000006451;RALA;smooth muscle;29.8
ENSG00000006451;RALA;spleen;25.3
ENSG00000006451;RALA;stomach;30.9
ENSG00000006451;RALA;T-cells;23.8
ENSG00000006451;RALA;testis;23.2
ENSG00000006451;RALA;thyroid gland;28.0
ENSG00000006451;RALA;tonsil;30.8
ENSG00000006451;RALA;urinary bladder;23.9
ENSG00000006453;BAIAP2L1;adipose tissue;2.7
ENSG00000006453;BAIAP2L1;adrenal gland;11.0
ENSG00000006453;BAIAP2L1;appendix;8.2
ENSG00000006453;BAIAP2L1;B-cells;0.2
ENSG00000006453;BAIAP2L1;bone marrow;0.2
ENSG00000006453;BAIAP2L1;breast;7.3
ENSG00000006453;BAIAP2L1;cerebral cortex;0.6
ENSG00000006453;BAIAP2L1;cervix, uterine;8.3
ENSG00000006453;BAIAP2L1;colon;22.9
ENSG00000006453;BAIAP2L1;dendritic cells;0.5
ENSG00000006453;BAIAP2L1;duodenum;28.9
ENSG00000006453;BAIAP2L1;endometrium;4.8
ENSG00000006453;BAIAP2L1;epididymis;1.7
ENSG00000006453;BAIAP2L1;esophagus;13.5
ENSG00000006453;BAIAP2L1;fallopian tube;18.7
ENSG00000006453;BAIAP2L1;gallbladder;24.7
ENSG00000006453;BAIAP2L1;granulocytes;0.0
ENSG00000006453;BAIAP2L1;heart muscle;1.0
ENSG00000006453;BAIAP2L1;kidney;5.0
ENSG00000006453;BAIAP2L1;liver;9.8
ENSG00000006453;BAIAP2L1;lung;16.1
ENSG00000006453;BAIAP2L1;lymph node;1.6
ENSG00000006453;BAIAP2L1;monocytes;0.0
ENSG00000006453;BAIAP2L1;NK-cells;0.0
ENSG00000006453;BAIAP2L1;ovary;0.8
ENSG00000006453;BAIAP2L1;pancreas;3.2
ENSG00000006453;BAIAP2L1;parathyroid gland;12.9
ENSG00000006453;BAIAP2L1;placenta;14.8
ENSG00000006453;BAIAP2L1;prostate;32.8
ENSG00000006453;BAIAP2L1;rectum;23.6
ENSG00000006453;BAIAP2L1;salivary gland;6.1
ENSG00000006453;BAIAP2L1;seminal vesicle;3.7
ENSG00000006453;BAIAP2L1;skeletal muscle;0.8
ENSG00000006453;BAIAP2L1;skin;23.8
ENSG00000006453;BAIAP2L1;small intestine;28.1
ENSG00000006453;BAIAP2L1;smooth muscle;3.9
ENSG00000006453;BAIAP2L1;spleen;1.1
ENSG00000006453;BAIAP2L1;stomach;55.2
ENSG00000006453;BAIAP2L1;T-cells;0.1
ENSG00000006453;BAIAP2L1;testis;12.7
ENSG00000006453;BAIAP2L1;thyroid gland;22.0
ENSG00000006453;BAIAP2L1;tonsil;4.3
ENSG00000006453;BAIAP2L1;urinary bladder;10.7
ENSG00000006530;AGK;adipose tissue;11.7
ENSG00000006530;AGK;adrenal gland;17.1
ENSG00000006530;AGK;appendix;13.1
ENSG00000006530;AGK;B-cells;7.8
ENSG00000006530;AGK;bone marrow;4.9
ENSG00000006530;AGK;breast;14.6
ENSG00000006530;AGK;cerebral cortex;21.5
ENSG00000006530;AGK;cervix, uterine;14.1
ENSG00000006530;AGK;colon;10.2
ENSG00000006530;AGK;dendritic cells;14.0
ENSG00000006530;AGK;duodenum;7.5
ENSG00000006530;AGK;endometrium;20.0
ENSG00000006530;AGK;epididymis;22.1
ENSG00000006530;AGK;esophagus;11.7
ENSG00000006530;AGK;fallopian tube;21.1
ENSG00000006530;AGK;gallbladder;12.1
ENSG00000006530;AGK;granulocytes;0.9
ENSG00000006530;AGK;heart muscle;18.6
ENSG00000006530;AGK;kidney;18.9
ENSG00000006530;AGK;liver;6.1
ENSG00000006530;AGK;lung;12.0
ENSG00000006530;AGK;lymph node;14.5
ENSG00000006530;AGK;monocytes;11.5
ENSG00000006530;AGK;NK-cells;106.9
ENSG00000006530;AGK;ovary;14.2
ENSG00000006530;AGK;pancreas;1.5
ENSG00000006530;AGK;parathyroid gland;26.9
ENSG00000006530;AGK;placenta;16.3
ENSG00000006530;AGK;prostate;17.8
ENSG00000006530;AGK;rectum;16.3
ENSG00000006530;AGK;salivary gland;4.4
ENSG00000006530;AGK;seminal vesicle;15.8
ENSG00000006530;AGK;skeletal muscle;2.6
ENSG00000006530;AGK;skin;7.7
ENSG00000006530;AGK;small intestine;7.3
ENSG00000006530;AGK;smooth muscle;24.5
ENSG00000006530;AGK;spleen;13.3
ENSG00000006530;AGK;stomach;7.9
ENSG00000006530;AGK;T-cells;24.5
ENSG00000006530;AGK;testis;12.7
ENSG00000006530;AGK;thyroid gland;17.4
ENSG00000006530;AGK;tonsil;16.8
ENSG00000006530;AGK;urinary bladder;11.4
ENSG00000006638;TBXA2R;adipose tissue;4.0
ENSG00000006638;TBXA2R;adrenal gland;4.2
ENSG00000006638;TBXA2R;appendix;2.1
ENSG00000006638;TBXA2R;B-cells;9.6
ENSG00000006638;TBXA2R;bone marrow;0.5
ENSG00000006638;TBXA2R;breast;0.2
ENSG00000006638;TBXA2R;cerebral cortex;0.5
ENSG00000006638;TBXA2R;cervix, uterine;1.6
ENSG00000006638;TBXA2R;colon;0.8
ENSG00000006638;TBXA2R;dendritic cells;0.3
ENSG00000006638;TBXA2R;duodenum;0.9
ENSG00000006638;TBXA2R;endometrium;1.8
ENSG00000006638;TBXA2R;epididymis;0.5
ENSG00000006638;TBXA2R;esophagus;1.7
ENSG00000006638;TBXA2R;fallopian tube;1.2
ENSG00000006638;TBXA2R;gallbladder;1.5
ENSG00000006638;TBXA2R;granulocytes;2.7
ENSG00000006638;TBXA2R;heart muscle;1.1
ENSG00000006638;TBXA2R;kidney;1.3
ENSG00000006638;TBXA2R;liver;1.2
ENSG00000006638;TBXA2R;lung;2.2
ENSG00000006638;TBXA2R;lymph node;1.1
ENSG00000006638;TBXA2R;monocytes;0.3
ENSG00000006638;TBXA2R;NK-cells;3.6
ENSG00000006638;TBXA2R;ovary;0.6
ENSG00000006638;TBXA2R;pancreas;0.1
ENSG00000006638;TBXA2R;parathyroid gland;1.3
ENSG00000006638;TBXA2R;placenta;4.7
ENSG00000006638;TBXA2R;prostate;1.3
ENSG00000006638;TBXA2R;rectum;0.5
ENSG00000006638;TBXA2R;salivary gland;0.2
ENSG00000006638;TBXA2R;seminal vesicle;2.0
ENSG00000006638;TBXA2R;skeletal muscle;0.4
ENSG00000006638;TBXA2R;skin;0.7
ENSG00000006638;TBXA2R;small intestine;1.5
ENSG00000006638;TBXA2R;smooth muscle;2.6
ENSG00000006638;TBXA2R;spleen;5.2
ENSG00000006638;TBXA2R;stomach;0.6
ENSG00000006638;TBXA2R;T-cells;8.7
ENSG00000006638;TBXA2R;testis;0.7
ENSG00000006638;TBXA2R;thyroid gland;1.0
ENSG00000006638;TBXA2R;tonsil;0.3
ENSG00000006638;TBXA2R;urinary bladder;1.3
ENSG00000006652;IFRD1;adipose tissue;33.2
ENSG00000006652;IFRD1;adrenal gland;36.0
ENSG00000006652;IFRD1;appendix;28.8
ENSG00000006652;IFRD1;B-cells;8.1
ENSG00000006652;IFRD1;bone marrow;101.6
ENSG00000006652;IFRD1;breast;26.5
ENSG00000006652;IFRD1;cerebral cortex;36.7
ENSG00000006652;IFRD1;cervix, uterine;16.6
ENSG00000006652;IFRD1;colon;19.0
ENSG00000006652;IFRD1;dendritic cells;8.0
ENSG00000006652;IFRD1;duodenum;30.4
ENSG00000006652;IFRD1;endometrium;37.7
ENSG00000006652;IFRD1;epididymis;22.1
ENSG00000006652;IFRD1;esophagus;18.9
ENSG00000006652;IFRD1;fallopian tube;19.7
ENSG00000006652;IFRD1;gallbladder;30.7
ENSG00000006652;IFRD1;granulocytes;91.6
ENSG00000006652;IFRD1;heart muscle;14.2
ENSG00000006652;IFRD1;kidney;19.0
ENSG00000006652;IFRD1;liver;8.4
ENSG00000006652;IFRD1;lung;31.3
ENSG00000006652;IFRD1;lymph node;14.7
ENSG00000006652;IFRD1;monocytes;8.4
ENSG00000006652;IFRD1;NK-cells;12.4
ENSG00000006652;IFRD1;ovary;24.5
ENSG00000006652;IFRD1;pancreas;32.9
ENSG00000006652;IFRD1;parathyroid gland;29.5
ENSG00000006652;IFRD1;placenta;32.9
ENSG00000006652;IFRD1;prostate;34.6
ENSG00000006652;IFRD1;rectum;19.2
ENSG00000006652;IFRD1;salivary gland;10.1
ENSG00000006652;IFRD1;seminal vesicle;19.9
ENSG00000006652;IFRD1;skeletal muscle;12.4
ENSG00000006652;IFRD1;skin;22.9
ENSG00000006652;IFRD1;small intestine;28.8
ENSG00000006652;IFRD1;smooth muscle;32.5
ENSG00000006652;IFRD1;spleen;26.5
ENSG00000006652;IFRD1;stomach;20.9
ENSG00000006652;IFRD1;T-cells;11.7
ENSG00000006652;IFRD1;testis;55.2
ENSG00000006652;IFRD1;thyroid gland;39.0
ENSG00000006652;IFRD1;tonsil;10.2
ENSG00000006652;IFRD1;urinary bladder;18.3
ENSG00000006747;SCIN;adipose tissue;1.5
ENSG00000006747;SCIN;adrenal gland;1.4
ENSG00000006747;SCIN;appendix;1.8
ENSG00000006747;SCIN;B-cells;0.8
ENSG00000006747;SCIN;bone marrow;0.8
