Gene;Gene name;Tissue;TPM
ENSG00000006451;RALA;testis;12.0
ENSG00000006451;RALA;thyroid gland;13.8
ENSG00000006451;RALA;urinary bladder;14.8
ENSG00000006451;RALA;vagina;22.5
ENSG00000006453;BAIAP2L1;adipose tissue;5.3
ENSG00000006453;BAIAP2L1;adrenal gland;16.0
ENSG00000006453;BAIAP2L1;amygdala;0.4
ENSG00000006453;BAIAP2L1;basal ganglia;0.5
ENSG00000006453;BAIAP2L1;breast;8.0
ENSG00000006453;BAIAP2L1;cerebellum;0.4
ENSG00000006453;BAIAP2L1;cerebral cortex;0.6
ENSG00000006453;BAIAP2L1;cervix, uterine;11.8
ENSG00000006453;BAIAP2L1;colon;17.8
ENSG00000006453;BAIAP2L1;endometrium;2.8
ENSG00000006453;BAIAP2L1;esophagus;23.0
ENSG00000006453;BAIAP2L1;fallopian tube;8.2
ENSG00000006453;BAIAP2L1;heart muscle;1.5
ENSG00000006453;BAIAP2L1;hippocampal formation;0.5
ENSG00000006453;BAIAP2L1;hypothalamus;0.6
ENSG00000006453;BAIAP2L1;kidney;7.9
ENSG00000006453;BAIAP2L1;liver;13.9
ENSG00000006453;BAIAP2L1;lung;15.8
ENSG00000006453;BAIAP2L1;midbrain;0.7
ENSG00000006453;BAIAP2L1;ovary;1.3
ENSG00000006453;BAIAP2L1;pancreas;13.3
ENSG00000006453;BAIAP2L1;pituitary gland;14.2
ENSG00000006453;BAIAP2L1;prostate;27.1
ENSG00000006453;BAIAP2L1;salivary gland;21.1
ENSG00000006453;BAIAP2L1;skeletal muscle;1.4
ENSG00000006453;BAIAP2L1;skin;16.8
ENSG00000006453;BAIAP2L1;small intestine;14.6
ENSG00000006453;BAIAP2L1;spinal cord;0.7
ENSG00000006453;BAIAP2L1;spleen;1.7
ENSG00000006453;BAIAP2L1;stomach;29.2
ENSG00000006453;BAIAP2L1;testis;13.0
ENSG00000006453;BAIAP2L1;thyroid gland;17.8
ENSG00000006453;BAIAP2L1;urinary bladder;13.5
ENSG00000006453;BAIAP2L1;vagina;16.2
ENSG00000006530;AGK;adipose tissue;8.7
ENSG00000006530;AGK;adrenal gland;11.2
ENSG00000006530;AGK;amygdala;7.9
ENSG00000006530;AGK;basal ganglia;10.7
ENSG00000006530;AGK;breast;9.4
ENSG00000006530;AGK;cerebellum;26.9
ENSG00000006530;AGK;cerebral cortex;17.3
ENSG00000006530;AGK;cervix, uterine;12.5
ENSG00000006530;AGK;colon;10.3
ENSG00000006530;AGK;endometrium;13.0
ENSG00000006530;AGK;esophagus;9.1
ENSG00000006530;AGK;fallopian tube;12.6
ENSG00000006530;AGK;heart muscle;7.5
ENSG00000006530;AGK;hippocampal formation;9.1
ENSG00000006530;AGK;hypothalamus;10.8
ENSG00000006530;AGK;kidney;8.4
ENSG00000006530;AGK;liver;5.1
ENSG00000006530;AGK;lung;11.9
ENSG00000006530;AGK;midbrain;8.8
ENSG00000006530;AGK;ovary;10.4
ENSG00000006530;AGK;pancreas;4.0
ENSG00000006530;AGK;pituitary gland;13.6
ENSG00000006530;AGK;prostate;12.1
ENSG00000006530;AGK;salivary gland;11.6
ENSG00000006530;AGK;skeletal muscle;3.7
ENSG00000006530;AGK;skin;8.4
ENSG00000006530;AGK;small intestine;10.6
ENSG00000006530;AGK;spinal cord;8.8
ENSG00000006530;AGK;spleen;14.0
ENSG00000006530;AGK;stomach;7.9
ENSG00000006530;AGK;testis;7.8
ENSG00000006530;AGK;thyroid gland;13.9
ENSG00000006530;AGK;urinary bladder;11.1
ENSG00000006530;AGK;vagina;11.0
ENSG00000006638;TBXA2R;adipose tissue;4.0
ENSG00000006638;TBXA2R;adrenal gland;7.1
ENSG00000006638;TBXA2R;amygdala;0.5
ENSG00000006638;TBXA2R;basal ganglia;0.5
ENSG00000006638;TBXA2R;breast;1.8
ENSG00000006638;TBXA2R;cerebellum;0.3
ENSG00000006638;TBXA2R;cerebral cortex;0.6
ENSG00000006638;TBXA2R;cervix, uterine;7.6
ENSG00000006638;TBXA2R;colon;2.1
ENSG00000006638;TBXA2R;endometrium;6.2
ENSG00000006638;TBXA2R;esophagus;1.4
ENSG00000006638;TBXA2R;fallopian tube;4.1
ENSG00000006638;TBXA2R;heart muscle;1.5
ENSG00000006638;TBXA2R;hippocampal formation;0.4
ENSG00000006638;TBXA2R;hypothalamus;0.7
ENSG00000006638;TBXA2R;kidney;3.8
ENSG00000006638;TBXA2R;liver;2.6
ENSG00000006638;TBXA2R;lung;4.9
ENSG00000006638;TBXA2R;midbrain;0.5
ENSG00000006638;TBXA2R;ovary;2.2
ENSG00000006638;TBXA2R;pancreas;0.3
ENSG00000006638;TBXA2R;pituitary gland;1.2
ENSG00000006638;TBXA2R;prostate;2.6
ENSG00000006638;TBXA2R;salivary gland;0.5
ENSG00000006638;TBXA2R;skeletal muscle;0.4
ENSG00000006638;TBXA2R;skin;1.0
ENSG00000006638;TBXA2R;small intestine;3.0
ENSG00000006638;TBXA2R;spinal cord;0.5
ENSG00000006638;TBXA2R;spleen;6.6
ENSG00000006638;TBXA2R;stomach;1.8
ENSG00000006638;TBXA2R;testis;0.8
ENSG00000006638;TBXA2R;thyroid gland;3.1
ENSG00000006638;TBXA2R;urinary bladder;2.5
ENSG00000006638;TBXA2R;vagina;4.2
ENSG00000006652;IFRD1;adipose tissue;31.9
ENSG00000006652;IFRD1;adrenal gland;19.8
ENSG00000006652;IFRD1;amygdala;13.4
ENSG00000006652;IFRD1;basal ganglia;17.0
ENSG00000006652;IFRD1;breast;32.1
ENSG00000006652;IFRD1;cerebellum;23.0
ENSG00000006652;IFRD1;cerebral cortex;17.7
ENSG00000006652;IFRD1;cervix, uterine;27.5
ENSG00000006652;IFRD1;colon;29.1
ENSG00000006652;IFRD1;endometrium;25.6
ENSG00000006652;IFRD1;esophagus;19.7
ENSG00000006652;IFRD1;fallopian tube;27.0
ENSG00000006652;IFRD1;heart muscle;16.6
ENSG00000006652;IFRD1;hippocampal formation;16.1
ENSG00000006652;IFRD1;hypothalamus;18.0
ENSG00000006652;IFRD1;kidney;14.7
ENSG00000006652;IFRD1;liver;11.5
ENSG00000006652;IFRD1;lung;41.7
ENSG00000006652;IFRD1;midbrain;17.3
ENSG00000006652;IFRD1;ovary;29.9
ENSG00000006652;IFRD1;pancreas;41.2
ENSG00000006652;IFRD1;pituitary gland;34.8
ENSG00000006652;IFRD1;prostate;30.1
ENSG00000006652;IFRD1;salivary gland;23.4
ENSG00000006652;IFRD1;skeletal muscle;27.2
ENSG00000006652;IFRD1;skin;19.6
ENSG00000006652;IFRD1;small intestine;20.5
ENSG00000006652;IFRD1;spinal cord;22.4
ENSG00000006652;IFRD1;spleen;18.4
ENSG00000006652;IFRD1;stomach;24.0
ENSG00000006652;IFRD1;testis;34.3
ENSG00000006652;IFRD1;thyroid gland;31.0
ENSG00000006652;IFRD1;urinary bladder;27.7
ENSG00000006652;IFRD1;vagina;26.1
ENSG00000006747;SCIN;adipose tissue;3.4
ENSG00000006747;SCIN;adrenal gland;0.5
ENSG00000006747;SCIN;amygdala;2.8
ENSG00000006747;SCIN;basal ganglia;3.3
ENSG00000006747;SCIN;breast;1.0
ENSG00000006747;SCIN;cerebellum;0.7
ENSG00000006747;SCIN;cerebral cortex;1.7
ENSG00000006747;SCIN;cervix, uterine;1.5
ENSG00000006747;SCIN;colon;11.5
ENSG00000006747;SCIN;endometrium;0.6
ENSG00000006747;SCIN;esophagus;17.7
ENSG00000006747;SCIN;fallopian tube;6.5
ENSG00000006747;SCIN;heart muscle;0.1
ENSG00000006747;SCIN;hippocampal formation;3.4
ENSG00000006747;SCIN;hypothalamus;4.4
ENSG00000006747;SCIN;kidney;28.9
ENSG00000006747;SCIN;liver;0.0
ENSG00000006747;SCIN;lung;3.4
ENSG00000006747;SCIN;midbrain;5.6
ENSG00000006747;SCIN;ovary;0.5
ENSG00000006747;SCIN;pancreas;0.3
ENSG00000006747;SCIN;pituitary gland;3.3
ENSG00000006747;SCIN;prostate;3.5
ENSG00000006747;SCIN;salivary gland;11.9
ENSG00000006747;SCIN;skeletal muscle;0.1
ENSG00000006747;SCIN;skin;2.9
ENSG00000006747;SCIN;small intestine;28.2
ENSG00000006747;SCIN;spinal cord;15.7
ENSG00000006747;SCIN;spleen;0.1
ENSG00000006747;SCIN;stomach;4.4
ENSG00000006747;SCIN;testis;7.9
ENSG00000006747;SCIN;thyroid gland;1.1
ENSG00000006747;SCIN;urinary bladder;9.3
ENSG00000006747;SCIN;vagina;1.6
ENSG00000006756;ARSD;adipose tissue;8.3
ENSG00000006756;ARSD;adrenal gland;5.4
ENSG00000006756;ARSD;amygdala;2.2
ENSG00000006756;ARSD;basal ganglia;2.3
ENSG00000006756;ARSD;breast;12.2
ENSG00000006756;ARSD;cerebellum;2.7
ENSG00000006756;ARSD;cerebral cortex;2.2
ENSG00000006756;ARSD;cervix, uterine;13.4
ENSG00000006756;ARSD;colon;11.3
ENSG00000006756;ARSD;endometrium;11.5
ENSG00000006756;ARSD;esophagus;8.2
ENSG00000006756;ARSD;fallopian tube;15.8
ENSG00000006756;ARSD;heart muscle;2.1
ENSG00000006756;ARSD;hippocampal formation;2.0
ENSG00000006756;ARSD;hypothalamus;2.9
ENSG00000006756;ARSD;kidney;14.1
ENSG00000006756;ARSD;liver;11.0
ENSG00000006756;ARSD;lung;9.7
ENSG00000006756;ARSD;midbrain;2.0
ENSG00000006756;ARSD;ovary;14.8
ENSG00000006756;ARSD;pancreas;13.3
ENSG00000006756;ARSD;pituitary gland;4.7
ENSG00000006756;ARSD;prostate;14.6
ENSG00000006756;ARSD;salivary gland;15.4
ENSG00000006756;ARSD;skeletal muscle;0.5
ENSG00000006756;ARSD;skin;6.7
ENSG00000006756;ARSD;small intestine;10.9
ENSG00000006756;ARSD;spinal cord;2.2
ENSG00000006756;ARSD;spleen;6.1
ENSG00000006756;ARSD;stomach;16.9
ENSG00000006756;ARSD;testis;5.2
ENSG00000006756;ARSD;thyroid gland;15.4
ENSG00000006756;ARSD;urinary bladder;17.3
ENSG00000006756;ARSD;vagina;8.7
ENSG00000006837;CDKL3;adipose tissue;0.6
ENSG00000006837;CDKL3;adrenal gland;0.6
ENSG00000006837;CDKL3;amygdala;1.6
ENSG00000006837;CDKL3;basal ganglia;1.3
ENSG00000006837;CDKL3;breast;0.6
ENSG00000006837;CDKL3;cerebellum;1.6
ENSG00000006837;CDKL3;cerebral cortex;1.8
ENSG00000006837;CDKL3;cervix, uterine;0.7
ENSG00000006837;CDKL3;colon;0.7
ENSG00000006837;CDKL3;endometrium;0.6
ENSG00000006837;CDKL3;esophagus;0.2
ENSG00000006837;CDKL3;fallopian tube;1.0
ENSG00000006837;CDKL3;heart muscle;1.1
ENSG00000006837;CDKL3;hippocampal formation;1.4
ENSG00000006837;CDKL3;hypothalamus;1.9
ENSG00000006837;CDKL3;kidney;0.3
ENSG00000006837;CDKL3;liver;0.2
ENSG00000006837;CDKL3;lung;0.5
ENSG00000006837;CDKL3;midbrain;1.7
ENSG00000006837;CDKL3;ovary;0.6
ENSG00000006837;CDKL3;pancreas;0.1
ENSG00000006837;CDKL3;pituitary gland;0.6
ENSG00000006837;CDKL3;prostate;0.7
ENSG00000006837;CDKL3;salivary gland;0.3
ENSG00000006837;CDKL3;skeletal muscle;1.4
ENSG00000006837;CDKL3;skin;0.5
ENSG00000006837;CDKL3;small intestine;0.4
ENSG00000006837;CDKL3;spinal cord;2.0
ENSG00000006837;CDKL3;spleen;0.3
ENSG00000006837;CDKL3;stomach;0.3
ENSG00000006837;CDKL3;testis;14.5
ENSG00000006837;CDKL3;thyroid gland;0.6
ENSG00000006837;CDKL3;urinary bladder;0.4
ENSG00000006837;CDKL3;vagina;0.5
ENSG00000007001;UPP2;adipose tissue;0.0
ENSG00000007001;UPP2;adrenal gland;0.0
ENSG00000007001;UPP2;amygdala;0.5
ENSG00000007001;UPP2;basal ganglia;0.9
ENSG00000007001;UPP2;breast;0.0
ENSG00000007001;UPP2;cerebellum;0.8
ENSG00000007001;UPP2;cerebral cortex;0.8
ENSG00000007001;UPP2;cervix, uterine;0.0
ENSG00000007001;UPP2;colon;0.0
ENSG00000007001;UPP2;endometrium;0.0
ENSG00000007001;UPP2;esophagus;0.0
ENSG00000007001;UPP2;fallopian tube;0.1
ENSG00000007001;UPP2;heart muscle;0.0
ENSG00000007001;UPP2;hippocampal formation;0.4
ENSG00000007001;UPP2;hypothalamus;0.4
ENSG00000007001;UPP2;kidney;4.4
ENSG00000007001;UPP2;liver;2.0
ENSG00000007001;UPP2;lung;0.0
ENSG00000007001;UPP2;midbrain;0.3
ENSG00000007001;UPP2;ovary;0.2
ENSG00000007001;UPP2;pancreas;0.0
ENSG00000007001;UPP2;pituitary gland;0.2
ENSG00000007001;UPP2;prostate;0.0
ENSG00000007001;UPP2;salivary gland;0.0
ENSG00000007001;UPP2;skeletal muscle;0.0
ENSG00000007001;UPP2;skin;0.0
ENSG00000007001;UPP2;small intestine;0.0
ENSG00000007001;UPP2;spinal cord;0.2
ENSG00000007001;UPP2;spleen;0.0
ENSG00000007001;UPP2;stomach;0.0
ENSG00000007001;UPP2;testis;0.0
ENSG00000007001;UPP2;thyroid gland;0.1
ENSG00000007001;UPP2;urinary bladder;0.0
ENSG00000007001;UPP2;vagina;0.0
ENSG00000007080;CCDC124;adipose tissue;83.4
ENSG00000007080;CCDC124;adrenal gland;57.5
ENSG00000007080;CCDC124;amygdala;73.5
ENSG00000007080;CCDC124;basal ganglia;65.8
ENSG00000007080;CCDC124;breast;77.0
ENSG00000007080;CCDC124;cerebellum;83.0
ENSG00000007080;CCDC124;cerebral cortex;111.0
ENSG00000007080;CCDC124;cervix, uterine;88.3
ENSG00000007080;CCDC124;colon;115.5
ENSG00000007080;CCDC124;endometrium;96.1
ENSG00000007080;CCDC124;esophagus;79.7
ENSG00000007080;CCDC124;fallopian tube;77.1
ENSG00000007080;CCDC124;heart muscle;59.3
ENSG00000007080;CCDC124;hippocampal formation;72.3
ENSG00000007080;CCDC124;hypothalamus;75.3
ENSG00000007080;CCDC124;kidney;61.7
ENSG00000007080;CCDC124;liver;37.9
ENSG00000007080;CCDC124;lung;78.9
ENSG00000007080;CCDC124;midbrain;75.6
ENSG00000007080;CCDC124;ovary;65.1
ENSG00000007080;CCDC124;pancreas;29.4
ENSG00000007080;CCDC124;pituitary gland;63.6
ENSG00000007080;CCDC124;prostate;82.4
ENSG00000007080;CCDC124;salivary gland;63.6
ENSG00000007080;CCDC124;skeletal muscle;97.3
ENSG00000007080;CCDC124;skin;88.3
ENSG00000007080;CCDC124;small intestine;54.3
ENSG00000007080;CCDC124;spinal cord;71.0
ENSG00000007080;CCDC124;spleen;65.3
ENSG00000007080;CCDC124;stomach;58.3
ENSG00000007080;CCDC124;testis;65.4
ENSG00000007080;CCDC124;thyroid gland;78.2
ENSG00000007080;CCDC124;urinary bladder;81.0
ENSG00000007080;CCDC124;vagina;84.2
ENSG00000007202;KIAA0100;adipose tissue;21.8
ENSG00000007202;KIAA0100;adrenal gland;25.7
ENSG00000007202;KIAA0100;amygdala;12.0
ENSG00000007202;KIAA0100;basal ganglia;15.8
ENSG00000007202;KIAA0100;breast;20.4
ENSG00000007202;KIAA0100;cerebellum;28.9
ENSG00000007202;KIAA0100;cerebral cortex;20.3
ENSG00000007202;KIAA0100;cervix, uterine;20.1
ENSG00000007202;KIAA0100;colon;23.5
ENSG00000007202;KIAA0100;endometrium;28.3
ENSG00000007202;KIAA0100;esophagus;19.7
ENSG00000007202;KIAA0100;fallopian tube;24.0
ENSG00000007202;KIAA0100;heart muscle;11.6
ENSG00000007202;KIAA0100;hippocampal formation;12.6
ENSG00000007202;KIAA0100;hypothalamus;15.8
ENSG00000007202;KIAA0100;kidney;18.1
ENSG00000007202;KIAA0100;liver;8.2
ENSG00000007202;KIAA0100;lung;26.5
ENSG00000007202;KIAA0100;midbrain;13.9
ENSG00000007202;KIAA0100;ovary;23.9
ENSG00000007202;KIAA0100;pancreas;9.9
ENSG00000007202;KIAA0100;pituitary gland;27.8
ENSG00000007202;KIAA0100;prostate;19.2
ENSG00000007202;KIAA0100;salivary gland;16.0
ENSG00000007202;KIAA0100;skeletal muscle;20.7
ENSG00000007202;KIAA0100;skin;20.4
ENSG00000007202;KIAA0100;small intestine;22.6
ENSG00000007202;KIAA0100;spinal cord;12.7
ENSG00000007202;KIAA0100;spleen;23.4
ENSG00000007202;KIAA0100;stomach;16.0
ENSG00000007202;KIAA0100;testis;24.8
ENSG00000007202;KIAA0100;thyroid gland;26.2
ENSG00000007202;KIAA0100;urinary bladder;25.3
ENSG00000007202;KIAA0100;vagina;16.8
ENSG00000007237;GAS7;adipose tissue;14.7
ENSG00000007237;GAS7;adrenal gland;3.2
ENSG00000007237;GAS7;amygdala;31.9
ENSG00000007237;GAS7;basal ganglia;69.8
ENSG00000007237;GAS7;breast;11.2
ENSG00000007237;GAS7;cerebellum;243.0
ENSG00000007237;GAS7;cerebral cortex;78.4
ENSG00000007237;GAS7;cervix, uterine;32.3
ENSG00000007237;GAS7;colon;25.8
ENSG00000007237;GAS7;endometrium;15.4
ENSG00000007237;GAS7;esophagus;10.3
ENSG00000007237;GAS7;fallopian tube;20.8
ENSG00000007237;GAS7;heart muscle;25.6
ENSG00000007237;GAS7;hippocampal formation;39.9
ENSG00000007237;GAS7;hypothalamus;28.0
ENSG00000007237;GAS7;kidney;1.5
ENSG00000007237;GAS7;liver;0.5
ENSG00000007237;GAS7;lung;19.2
ENSG00000007237;GAS7;midbrain;35.6
ENSG00000007237;GAS7;ovary;7.9
ENSG00000007237;GAS7;pancreas;1.2
ENSG00000007237;GAS7;pituitary gland;2.8
ENSG00000007237;GAS7;prostate;8.7
ENSG00000007237;GAS7;salivary gland;6.8
ENSG00000007237;GAS7;skeletal muscle;1.5
ENSG00000007237;GAS7;skin;31.5
ENSG00000007237;GAS7;small intestine;11.0
ENSG00000007237;GAS7;spinal cord;67.4
ENSG00000007237;GAS7;spleen;15.7
ENSG00000007237;GAS7;stomach;6.7
ENSG00000007237;GAS7;testis;20.2
ENSG00000007237;GAS7;thyroid gland;5.5
ENSG00000007237;GAS7;urinary bladder;12.7
ENSG00000007237;GAS7;vagina;20.9
ENSG00000007312;CD79B;adipose tissue;4.6
ENSG00000007312;CD79B;adrenal gland;1.3
ENSG00000007312;CD79B;amygdala;0.2
ENSG00000007312;CD79B;basal ganglia;0.3
ENSG00000007312;CD79B;breast;3.3
ENSG00000007312;CD79B;cerebellum;0.2
ENSG00000007312;CD79B;cerebral cortex;0.2
ENSG00000007312;CD79B;cervix, uterine;1.9
ENSG00000007312;CD79B;colon;4.9
ENSG00000007312;CD79B;endometrium;1.6
ENSG00000007312;CD79B;esophagus;2.0
ENSG00000007312;CD79B;fallopian tube;1.7
ENSG00000007312;CD79B;heart muscle;3.6
ENSG00000007312;CD79B;hippocampal formation;0.2
ENSG00000007312;CD79B;hypothalamus;0.2
ENSG00000007312;CD79B;kidney;4.4
ENSG00000007312;CD79B;liver;1.2
ENSG00000007312;CD79B;lung;3.8
ENSG00000007312;CD79B;midbrain;0.3
ENSG00000007312;CD79B;ovary;0.4
ENSG00000007312;CD79B;pancreas;0.3
ENSG00000007312;CD79B;pituitary gland;26.1
ENSG00000007312;CD79B;prostate;2.6
ENSG00000007312;CD79B;salivary gland;3.9
ENSG00000007312;CD79B;skeletal muscle;1.5
ENSG00000007312;CD79B;skin;2.2
ENSG00000007312;CD79B;small intestine;59.1
ENSG00000007312;CD79B;spinal cord;0.3
ENSG00000007312;CD79B;spleen;143.5
ENSG00000007312;CD79B;stomach;1.8
ENSG00000007312;CD79B;testis;1.2
ENSG00000007312;CD79B;thyroid gland;4.2
ENSG00000007312;CD79B;urinary bladder;2.4
ENSG00000007312;CD79B;vagina;2.4
ENSG00000007376;RPUSD1;adipose tissue;12.0
ENSG00000007376;RPUSD1;adrenal gland;10.3
ENSG00000007376;RPUSD1;amygdala;8.6
ENSG00000007376;RPUSD1;basal ganglia;10.1
ENSG00000007376;RPUSD1;breast;12.1
ENSG00000007376;RPUSD1;cerebellum;20.8
ENSG00000007376;RPUSD1;cerebral cortex;18.7
ENSG00000007376;RPUSD1;cervix, uterine;12.2
ENSG00000007376;RPUSD1;colon;12.9
ENSG00000007376;RPUSD1;endometrium;16.2
ENSG00000007376;RPUSD1;esophagus;14.9
ENSG00000007376;RPUSD1;fallopian tube;14.4
ENSG00000007376;RPUSD1;heart muscle;5.2
ENSG00000007376;RPUSD1;hippocampal formation;9.7
ENSG00000007376;RPUSD1;hypothalamus;9.8
ENSG00000007376;RPUSD1;kidney;10.1
ENSG00000007376;RPUSD1;liver;6.4
ENSG00000007376;RPUSD1;lung;11.1
ENSG00000007376;RPUSD1;midbrain;7.6
ENSG00000007376;RPUSD1;ovary;9.5
ENSG00000007376;RPUSD1;pancreas;6.5
ENSG00000007376;RPUSD1;pituitary gland;12.7
ENSG00000007376;RPUSD1;prostate;16.0
ENSG00000007376;RPUSD1;salivary gland;13.3
ENSG00000007376;RPUSD1;skeletal muscle;5.1
ENSG00000007376;RPUSD1;skin;17.1
ENSG00000007376;RPUSD1;small intestine;14.4
ENSG00000007376;RPUSD1;spinal cord;7.0
ENSG00000007376;RPUSD1;spleen;21.3
ENSG00000007376;RPUSD1;stomach;11.2
ENSG00000007376;RPUSD1;testis;9.7
ENSG00000007376;RPUSD1;thyroid gland;13.1
ENSG00000007376;RPUSD1;urinary bladder;15.3
ENSG00000007376;RPUSD1;vagina;12.2
ENSG00000007384;RHBDF1;adipose tissue;39.3
ENSG00000007384;RHBDF1;adrenal gland;8.7
ENSG00000007384;RHBDF1;amygdala;7.2
ENSG00000007384;RHBDF1;basal ganglia;8.2
ENSG00000007384;RHBDF1;breast;43.4
ENSG00000007384;RHBDF1;cerebellum;9.8
ENSG00000007384;RHBDF1;cerebral cortex;8.0
ENSG00000007384;RHBDF1;cervix, uterine;70.9
ENSG00000007384;RHBDF1;colon;35.1
ENSG00000007384;RHBDF1;endometrium;44.4
ENSG00000007384;RHBDF1;esophagus;35.3
ENSG00000007384;RHBDF1;fallopian tube;39.4
ENSG00000007384;RHBDF1;heart muscle;23.9
ENSG00000007384;RHBDF1;hippocampal formation;6.2
ENSG00000007384;RHBDF1;hypothalamus;6.5
ENSG00000007384;RHBDF1;kidney;17.6
ENSG00000007384;RHBDF1;liver;5.2
ENSG00000007384;RHBDF1;lung;59.6
ENSG00000007384;RHBDF1;midbrain;7.5
ENSG00000007384;RHBDF1;ovary;51.6
ENSG00000007384;RHBDF1;pancreas;9.1
ENSG00000007384;RHBDF1;pituitary gland;14.3
ENSG00000007384;RHBDF1;prostate;61.3
ENSG00000007384;RHBDF1;salivary gland;32.0
ENSG00000007384;RHBDF1;skeletal muscle;15.6
ENSG00000007384;RHBDF1;skin;41.8
ENSG00000007384;RHBDF1;small intestine;21.9
ENSG00000007384;RHBDF1;spinal cord;5.8
ENSG00000007384;RHBDF1;spleen;17.5
ENSG00000007384;RHBDF1;stomach;19.5
ENSG00000007384;RHBDF1;testis;10.8
ENSG00000007384;RHBDF1;thyroid gland;38.2
ENSG00000007384;RHBDF1;urinary bladder;42.3
ENSG00000007384;RHBDF1;vagina;60.6
ENSG00000007402;CACNA2D2;adipose tissue;0.9
ENSG00000007402;CACNA2D2;adrenal gland;0.1
ENSG00000007402;CACNA2D2;amygdala;1.1
ENSG00000007402;CACNA2D2;basal ganglia;5.9
ENSG00000007402;CACNA2D2;breast;1.0
ENSG00000007402;CACNA2D2;cerebellum;18.0
ENSG00000007402;CACNA2D2;cerebral cortex;3.6
ENSG00000007402;CACNA2D2;cervix, uterine;1.4
ENSG00000007402;CACNA2D2;colon;1.0
ENSG00000007402;CACNA2D2;endometrium;1.7
ENSG00000007402;CACNA2D2;esophagus;0.2
ENSG00000007402;CACNA2D2;fallopian tube;1.3
ENSG00000007402;CACNA2D2;heart muscle;5.0
ENSG00000007402;CACNA2D2;hippocampal formation;0.9
ENSG00000007402;CACNA2D2;hypothalamus;7.9
ENSG00000007402;CACNA2D2;kidney;1.4
ENSG00000007402;CACNA2D2;liver;0.0
ENSG00000007402;CACNA2D2;lung;23.3
ENSG00000007402;CACNA2D2;midbrain;2.8
ENSG00000007402;CACNA2D2;ovary;2.0
ENSG00000007402;CACNA2D2;pancreas;0.5
ENSG00000007402;CACNA2D2;pituitary gland;7.8
ENSG00000007402;CACNA2D2;prostate;1.5
ENSG00000007402;CACNA2D2;salivary gland;0.8
ENSG00000007402;CACNA2D2;skeletal muscle;0.6
ENSG00000007402;CACNA2D2;skin;1.0
ENSG00000007402;CACNA2D2;small intestine;0.9
ENSG00000007402;CACNA2D2;spinal cord;1.3
ENSG00000007402;CACNA2D2;spleen;0.8
ENSG00000007402;CACNA2D2;stomach;1.6
ENSG00000007402;CACNA2D2;testis;6.6
ENSG00000007402;CACNA2D2;thyroid gland;1.7
ENSG00000007402;CACNA2D2;urinary bladder;0.6
ENSG00000007402;CACNA2D2;vagina;0.8
ENSG00000007541;PIGQ;adipose tissue;14.8
ENSG00000007541;PIGQ;adrenal gland;24.5
ENSG00000007541;PIGQ;amygdala;10.1
ENSG00000007541;PIGQ;basal ganglia;13.3
ENSG00000007541;PIGQ;breast;16.7
ENSG00000007541;PIGQ;cerebellum;22.8
ENSG00000007541;PIGQ;cerebral cortex;22.4
ENSG00000007541;PIGQ;cervix, uterine;22.0
ENSG00000007541;PIGQ;colon;17.2
ENSG00000007541;PIGQ;endometrium;24.3
ENSG00000007541;PIGQ;esophagus;11.6
ENSG00000007541;PIGQ;fallopian tube;24.1
ENSG00000007541;PIGQ;heart muscle;7.1
ENSG00000007541;PIGQ;hippocampal formation;11.1
ENSG00000007541;PIGQ;hypothalamus;15.2
ENSG00000007541;PIGQ;kidney;25.4
ENSG00000007541;PIGQ;liver;9.0
ENSG00000007541;PIGQ;lung;22.5
ENSG00000007541;PIGQ;midbrain;10.7
ENSG00000007541;PIGQ;ovary;17.8
ENSG00000007541;PIGQ;pancreas;9.8
ENSG00000007541;PIGQ;pituitary gland;30.9
ENSG00000007541;PIGQ;prostate;23.2
ENSG00000007541;PIGQ;salivary gland;18.1
ENSG00000007541;PIGQ;skeletal muscle;9.8
ENSG00000007541;PIGQ;skin;16.4
ENSG00000007541;PIGQ;small intestine;12.5
ENSG00000007541;PIGQ;spinal cord;10.6
ENSG00000007541;PIGQ;spleen;16.1
ENSG00000007541;PIGQ;stomach;12.8
ENSG00000007541;PIGQ;testis;42.3
ENSG00000007541;PIGQ;thyroid gland;39.9
ENSG00000007541;PIGQ;urinary bladder;22.0
ENSG00000007541;PIGQ;vagina;14.2
ENSG00000008130;NADK;adipose tissue;50.4
ENSG00000008130;NADK;adrenal gland;66.5
ENSG00000008130;NADK;amygdala;11.1
ENSG00000008130;NADK;basal ganglia;13.0
ENSG00000008130;NADK;breast;42.9
ENSG00000008130;NADK;cerebellum;22.4
ENSG00000008130;NADK;cerebral cortex;16.3
ENSG00000008130;NADK;cervix, uterine;35.6
ENSG00000008130;NADK;colon;38.8
ENSG00000008130;NADK;endometrium;37.5
ENSG00000008130;NADK;esophagus;23.8
ENSG00000008130;NADK;fallopian tube;41.7
ENSG00000008130;NADK;heart muscle;15.1
ENSG00000008130;NADK;hippocampal formation;11.0
ENSG00000008130;NADK;hypothalamus;13.0
ENSG00000008130;NADK;kidney;21.0
ENSG00000008130;NADK;liver;52.9
ENSG00000008130;NADK;lung;43.0
ENSG00000008130;NADK;midbrain;11.5
ENSG00000008130;NADK;ovary;37.3
ENSG00000008130;NADK;pancreas;15.6
ENSG00000008130;NADK;pituitary gland;29.5
ENSG00000008130;NADK;prostate;34.4
ENSG00000008130;NADK;salivary gland;28.8
